着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
5.0,8,10,ロードプレジール,牡7,60.0,西谷誠,3:23.6,5,3,5.1,13.7,8-8-7-7,栗東中内田,504(+6),0,2970,芝,曇,良
6.0,3,3,オステリア,牡6,60.0,高田,3:24.2,3.1/2,7,28.1,13.8,7-7-6-5,栗東宮本,526(+8),0,2970,芝,曇,良
7.0,5,5,ナムラドーギー,牡4,60.0,五十嵐,3:26.1,大,5,14.6,13.9,9-9-8-8,美浦石栗,452(+2),0,2970,芝,曇,良
8.0,4,4,メイショウカゲカツ,牡6,60.0,難波,3:27.2,7,8,40.5,14.0,6-6-10-10,栗東西園正,508(0),0,2970,芝,曇,良
9.0,8,11,カズラポニアン,牡6,57.0,▲坂口,3:27.3,クビ,10,100.5,14.0,10-10-9-9,栗東高橋一,480(-4),0,2970,芝,曇,良
10.0,6,7,テイエムデンセツ,牡4,57.0,▲井上,3:35.3,大,11,139.0,14.5,11-11-11-11,栗東鈴木孝,486(+6),0,2970,芝,曇,良
11.0,7,8,デザートスター,セ6,60.0,小牧加,3:41.0,大,4,5.6,14.9,2-3-5-6,栗東笹田,474(+4),0,2970,芝,曇,良
1.0,8,13,モズカトレア,牝3,55.0,岩田望,1:57.1,,2,3.9,37.8,1-1-1-1,栗東井上,486(-2),1,1800,ダート,晴,良
2.0,5,7,ラテライト,牝3,55.0,菱田,1:57.1,ハナ,1,2.8,37.3,13-13-10-3,栗東松下,454(0),1,1800,ダート,晴,良
3.0,6,9,トモエゴゼン,牝3,54.0,☆高杉,1:58.0,5,9,49.1,38.1,5-6-8-6,栗東藤岡,458(-6),1,1800,ダート,晴,良
4.0,4,6,フェアーメロディ,牝3,55.0,秋山稔,1:58.1,3/4,8,31.1,38.2,5-5-6-6,栗東高橋忠,438(-2),0,1800,ダート,晴,良
5.0,3,3,オリビアサンライズ,牝3,55.0,藤懸,1:58.1,クビ,6,17.4,38.0,7-7-9-10,栗東平田,426(+6),0,1800,ダート,晴,良
6.0,7,11,アロガントシェイム,牝3,55.0,幸,1:58.2,クビ,4,5.8,38.7,7-9-6-2,栗東杉山佳,492(+2),0,1800,ダート,晴,良
7.0,7,12,クリップクロップ,牝3,55.0,鮫島駿,1:58.4,1.1/2,7,22.6,38.8,2-2-2-4,栗東高橋一,470(+2),0,1800,ダート,晴,良
8.0,4,5,ダイメイハッピー,牝3,52.0,▲田山,1:58.7,2,10,64.7,39.0,3-3-4-9,栗東森田,500(+14),0,1800,ダート,晴,良
9.0,2,2,グレースシャルマン,牝3,53.0,◇永島,1:58.8,クビ,11,110.4,38.2,11-13-14-11,栗東奥村豊,440(-4),0,1800,ダート,晴,良
10.0,1,1,タガノミラクル,牝3,51.0,★河原田,1:59.0,1.1/4,13,273.9,38.6,11-11-12-11,栗東角田,398(-3),0,1800,ダート,晴,良
11.0,5,8,ロクサーヌ,牝3,55.0,北村友,1:59.2,1.1/2,5,9.0,39.7,3-3-2-4,栗東上村,456(-8),0,1800,ダート,晴,良
12.0,3,4,ビガーサンライズ,牝3,52.0,▲和田陽,1:59.4,3/4,14,347.1,38.7,10-10-12-13,栗東平田,392(+4),0,1800,ダート,晴,良
13.0,6,10,ベネチアンクローム,牝3,55.0,和田竜,2:00.1,4,3,5.6,40.5,13-11-4-6,栗東小栗,500(-4),0,1800,ダート,晴,良
14.0,8,14,モズラッキー,牝3,52.0,▲古川奈,2:01.5,8,12,152.3,41.0,7-7-11-14,栗東牧浦,432(+2),0,1800,ダート,晴,良
1.0,2,3,ペイドラロワール,牡3,57.0,岩田望,1:25.6,,3,5.1,37.7,1-1,栗東清水久,462(0),1,1400,ダート,晴,良
2.0,5,10,リメンバーヒム,牡3,56.0,☆高杉,1:25.8,1,1,3.1,37.5,5-3,栗東浜田,450(-8),1,1400,ダート,晴,良
3.0,7,13,パールフロント,牝3,55.0,川又,1:26.3,3,2,4.3,38.3,2-2,栗東寺島,530(-6),1,1400,ダート,晴,良
4.0,4,8,サイモンバズユー,牡3,57.0,国分恭,1:26.9,4,8,34.9,38.0,10-5,栗東牧浦,506(-4),0,1400,ダート,晴,良
5.0,3,5,ボールドハーテッド,牡3,54.0,▲田山,1:27.3,2.1/2,13,116.0,38.4,11-11,栗東鈴木孝,454(+10),0,1400,ダート,晴,良
6.0,3,6,ワンウェイトゥヘル,牡3,57.0,団野,1:27.5,1.1/4,4,6.2,39.1,7-8,栗東中村,456(0),0,1400,ダート,晴,良
7.0,7,14,アトラクトラン,牡3,53.0,★河原田,1:27.6,クビ,9,50.6,38.6,11-11,栗東渡辺,460(+10),0,1400,ダート,晴,良
8.0,8,16,フェブルアーリア,牡3,57.0,小沢,1:27.6,クビ,7,30.2,39.0,9-5,栗東中村,462(0),0,1400,ダート,晴,良
9.0,8,15,エルフェニックス,牡3,57.0,水口,1:27.9,1.1/2,5,6.9,38.5,14-13,栗東浜田,494(0),0,1400,ダート,晴,良
10.0,5,9,ヒルノカーディフ,牝3,55.0,太宰,1:27.9,クビ,14,208.1,38.0,15-15,栗東昆,430(0),0,1400,ダート,晴,良
11.0,4,7,テイエムバゴオウ,牡3,57.0,田中健,1:28.4,3,10,91.0,39.7,7-9,栗東高橋一,456(+12),0,1400,ダート,晴,良
12.0,2,4,ハルフロンティア,牡3,57.0,鮫島駿,1:28.5,クビ,6,14.8,40.0,5-9,栗東池添,508(+24),0,1400,ダート,晴,良
13.0,1,1,プルクワ,牡3,57.0,幸,1:28.6,1/2,11,98.1,40.5,2-4,栗東奥村豊,478(+6),0,1400,ダート,晴,良
14.0,6,12,スノーサウンド,牝3,52.0,▲森田,1:29.9,8,16,438.2,41.6,2-5,栗東牧田,438(+8),0,1400,ダート,晴,良
15.0,1,2,シャポー,牡3,57.0,田口,1:30.4,3,15,216.5,39.7,16-16,栗東小栗,492(0),0,1400,ダート,晴,良
16.0,6,11,アレグロコンブリオ,牡3,55.0,◇永島,1:30.7,1.3/4,12,107.7,41.2,13-14,栗東高橋康,442(0),0,1400,ダート,晴,良
1.0,8,14,ゼンエスポワール,牡3,57.0,角田和,1:55.4,,1,2.6,40.0,4-4-2-1,栗東飯田,516(+6),1,1800,ダート,晴,良
2.0,7,12,ペプチドモガミ,セ3,57.0,小崎,1:55.9,2.1/2,7,36.9,40.1,10-10-6-5,栗東武英,452(-8),1,1800,ダート,晴,良
3.0,2,2,インターアーバン,牡3,57.0,団野,1:55.9,クビ,2,3.2,40.3,4-4-4-2,栗東野中,520(-12),1,1800,ダート,晴,良
4.0,4,6,ハッピーダンチャン,牡3,57.0,和田竜,1:56.2,1.1/2,5,8.3,40.4,9-9-6-5,栗東小椋,462(-4),0,1800,ダート,晴,良
5.0,6,11,サトノアルタイル,牡3,57.0,斎藤,1:56.4,1.1/2,6,12.7,40.5,7-8-9-8,美浦斎藤誠,498(-2),0,1800,ダート,晴,良
6.0,7,13,サンライズフーガ,牡3,57.0,高倉,1:56.7,1.1/2,9,70.0,40.1,11-11-11-10,栗東前川,470(0),0,1800,ダート,晴,良
7.0,3,4,メイショウカジボウ,牡3,54.0,▲和田陽,1:56.9,1.1/2,13,208.8,40.0,12-12-13-10,栗東笹田,446(-10),0,1800,ダート,晴,良
8.0,5,9,クリノバーグマン,牡3,57.0,幸,1:57.0,1/2,4,8.3,41.4,2-2-4-5,栗東谷,500(+8),0,1800,ダート,晴,良
9.0,1,1,ジーティーララバイ,牝3,55.0,吉田隼,1:58.0,6,11,172.8,41.7,6-6-10-9,栗東矢作,508(+2),0,1800,ダート,晴,良
10.0,3,5,スエズマックス,牡3,57.0,藤懸,1:58.1,3/4,8,37.2,41.1,14-14-14-12,栗東田中克,486(0),0,1800,ダート,晴,良
11.0,4,7,タイセイバンクール,牡3,57.0,岩田望,1:59.2,7,3,6.2,44.0,7-6-1-2,栗東西村,456(-2),0,1800,ダート,晴,良
12.0,8,15,キタノタラーシュ,牡3,57.0,中井,1:59.2,アタマ,15,533.2,43.8,2-2-2-2,栗東坂口,490(-6),0,1800,ダート,晴,良
13.0,2,3,ナイスガイ,牡3,54.0,▲鷲頭,2:00.4,7,12,197.9,44.0,1-1-6-14,栗東河嶋,516(0),0,1800,ダート,晴,良
14.0,6,10,テイエムカナロア,牡3,57.0,田中健,2:00.5,クビ,10,171.5,43.7,13-13-12-12,栗東浜田,474(+4),0,1800,ダート,晴,良
15.0,5,8,ストームリッシュ,牡3,57.0,菱田,2:06.1,大,14,277.9,42.9,15-15-15-15,栗東岡田,510(0),0,1800,ダート,晴,良
1.0,3,3,ファムマルキーズ,牝2,54.0,☆高杉,1:21.8,,1,2.2,34.2,6-4,栗東大久保,436(0),1,1400,芝,晴,良
2.0,7,8,トライアンフパス,牝2,55.0,和田竜,1:22.0,1.1/4,2,3.7,34.7,3-4,栗東宮,456(0),1,1400,芝,晴,良
3.0,8,10,ラブルラウザー,牝2,55.0,菱田,1:22.1,1/2,9,34.2,34.8,4-3,栗東大久保,446(0),1,1400,芝,晴,良
4.0,2,2,トモジャプレジール,牡2,55.0,国分優,1:22.3,1.1/4,10,52.9,35.8,1-1,栗東大根田,420(0),0,1400,芝,晴,良
5.0,7,9,ユウファラオ,牡2,52.0,▲田山,1:23.0,4,7,20.0,35.2,7-7,栗東森秀,480(0),0,1400,芝,晴,良
6.0,4,4,ラデアベンダータ,牝2,55.0,鮫島駿,1:23.1,1,8,32.7,35.3,7-7,栗東河嶋,448(0),0,1400,芝,晴,良
7.0,6,7,ジューンマロン,牝2,55.0,藤岡佑,1:23.4,1.3/4,5,17.7,35.1,9-9,栗東武英,424(0),0,1400,芝,晴,良
8.0,6,6,ラッキーバック,牡2,55.0,北村友,1:23.5,アタマ,3,5.9,36.8,2-2,栗東池添,502(0),0,1400,芝,晴,良
9.0,1,1,サンタカリス,牝2,55.0,太宰,1:23.6,1/2,11,192.0,36.0,5-6,栗東秋山,428(0),0,1400,芝,晴,良
10.0,8,11,リヒトミューレ,牡2,55.0,幸,1:24.3,4,6,19.4,36.0,10-9,栗東中村,496(0),0,1400,芝,晴,良
11.0,5,5,ペントハウス,牡2,55.0,岩田望,1:24.6,1.1/2,4,8.4,35.4,11-11,栗東福永,458(0),0,1400,芝,晴,良
1.0,3,5,ジョワイユノエル,牝3,55.0,鮫島駿,1:46.5,,1,4.5,34.0,5-6,栗東辻野,468(+4),1,1800,芝,曇,良
2.0,5,9,ジュヌフィーユ,牝3,55.0,田口,1:46.5,ハナ,9,25.9,34.5,3-2,栗東四位,420(+2),1,1800,芝,曇,良
3.0,3,6,アイスモント,牝3,55.0,松若,1:46.6,1/2,3,5.4,34.9,1-1,栗東宮本,434(-6),1,1800,芝,曇,良
4.0,1,1,アズユーライク,牝3,55.0,斎藤,1:46.8,1.1/4,11,27.3,34.0,7-8,栗東西園翔,464(+2),0,1800,芝,曇,良
5.0,7,15,ランフォースマイル,牝3,55.0,団野,1:46.9,クビ,6,12.4,34.4,7-6,栗東渡辺,442(0),0,1800,芝,曇,良
6.0,2,4,カウンティフェア,牝3,55.0,小沢,1:47.0,1/2,10,26.0,35.0,3-2,栗東高野,458(+4),0,1800,芝,曇,良
7.0,4,8,ウインクルキセキ,牝3,51.0,★河原田,1:47.2,1.1/2,14,120.5,33.9,14-12,栗東高橋亮,436(-2),0,1800,芝,曇,良
8.0,8,18,シェーラ,牝3,52.0,▲田山,1:47.4,1.1/4,7,19.5,34.4,10-10,栗東牧田,420(0),0,1800,芝,曇,良
9.0,7,14,ルックアップトゥー,牝3,53.0,◇永島,1:47.6,3/4,15,264.0,34.6,15-10,栗東小栗,404(-2),0,1800,芝,曇,良
10.0,8,17,キュイジニエール,牝3,55.0,菱田,1:47.7,1/2,4,5.8,35.0,10-8,栗東新谷,444(0),0,1800,芝,曇,良
11.0,8,16,スタードメイソン,牝3,55.0,北村友,1:47.9,1.1/2,8,20.9,34.6,16-12,栗東藤原,400(0),0,1800,芝,曇,良
12.0,6,12,アルクドラ,牝3,55.0,和田竜,1:48.1,1.1/4,13,100.8,35.9,5-5,栗東石坂,474(-4),0,1800,芝,曇,良
13.0,4,7,エイシンアビス,牝3,54.0,☆高杉,1:48.4,1.3/4,12,65.5,36.5,2-2,栗東野中,454(+6),0,1800,芝,曇,良
14.0,5,10,ノアチュロス,牝3,55.0,横山典,1:48.5,3/4,5,8.7,34.9,17-15,栗東梅田,486(0),0,1800,芝,曇,良
15.0,1,2,ヴィーショラ,牝3,55.0,幸,1:48.7,1.1/4,17,298.2,35.4,13-12,栗東北出,404(+16),0,1800,芝,曇,良
16.0,2,3,エレガンスドパリ,牝3,52.0,▲和田陽,1:48.9,1,18,311.8,35.3,18-15,栗東松下,376(-12),0,1800,芝,曇,良
17.0,6,11,ブルロッソ,牝3,55.0,荻野極,1:49.3,2.1/2,16,265.0,35.6,10-17,栗東森田,426(-16),0,1800,芝,曇,良
,7,13,ヒス,牝3,55.0,岩田望,,,2,4.5,,7-18,栗東福永,498(0),0,1800,芝,曇,良
1.0,8,16,ロールザダイス,セ3,57.0,田口,1:34.0,,8,24.8,34.3,13-11,栗東池江,458(-12),1,1600,芝,曇,良
2.0,5,9,コスモグローリー,牡3,57.0,和田竜,1:34.1,3/4,4,6.7,34.9,7-5,栗東北出,452(+2),1,1600,芝,曇,良
3.0,1,1,ラトラース,セ3,57.0,藤岡佑,1:34.2,1/2,1,3.4,35.5,1-1,栗東中内田,470(-4),1,1600,芝,曇,良
4.0,1,2,コンタンゴ,牡3,56.0,☆西塚,1:34.2,クビ,3,4.9,35.2,3-3,栗東藤原,438(+10),0,1600,芝,曇,良
5.0,2,4,エルオンセ,牝3,55.0,北村友,1:34.4,3/4,6,11.1,35.6,2-2,栗東杉山晴,470(-8),0,1600,芝,曇,良
6.0,5,10,ビップディラン,牡3,57.0,鮫島駿,1:34.4,アタマ,2,3.8,35.3,5-5,栗東小椋,452(0),0,1600,芝,曇,良
7.0,8,17,トリプレーテ,牡3,57.0,横山典,1:34.6,1.1/4,5,10.8,34.2,18-17,栗東武英,482(0),0,1600,芝,曇,良
8.0,3,6,タンタンドル,牝3,55.0,幸,1:34.7,クビ,9,38.2,35.8,3-3,栗東坂口,480(0),0,1600,芝,曇,良
9.0,6,11,フルオブエナジー,セ3,57.0,小崎,1:34.7,クビ,17,360.7,35.4,10-8,栗東佐藤悠,452(0),0,1600,芝,曇,良
10.0,7,14,ロードジェネシス,牡3,57.0,川須,1:34.7,アタマ,10,58.4,35.1,10-10,栗東奥村豊,492(+8),0,1600,芝,曇,良
11.0,6,12,ピッコロイカリーノ,牝3,54.0,☆高杉,1:35.2,3,11,110.8,35.0,16-14,栗東西園翔,406(+6),0,1600,芝,曇,良
12.0,4,8,アットワンス,牡3,57.0,菱田,1:35.5,1.1/2,7,20.3,36.3,5-5,栗東長谷川,452(-6),0,1600,芝,曇,良
13.0,4,7,スターペスショウマ,牡3,54.0,▲森田,1:35.7,1,13,215.7,36.0,7-11,栗東石橋,456(0),0,1600,芝,曇,良
14.0,7,15,フレッシュノワール,牡3,57.0,斎藤,1:36.0,1.3/4,12,210.0,35.7,13-16,栗東池添,490(0),0,1600,芝,曇,良
15.0,7,13,ゴールドストーム,牡3,57.0,小沢,1:36.1,3/4,14,263.1,36.0,12-13,栗東小林,448(0),0,1600,芝,曇,良
16.0,2,3,レヴィストーン,牡3,54.0,▲和田陽,1:36.1,クビ,16,287.7,35.9,13-14,栗東小椋,496(+6),0,1600,芝,曇,良
17.0,3,5,ハツヒノデ,牝3,51.0,★河原田,1:36.5,2.1/2,15,263.2,37.2,7-8,栗東笹田,444(-4),0,1600,芝,曇,良
18.0,8,18,カネトシブライト,牡3,57.0,松若,1:37.4,5,18,409.1,36.9,17-18,栗東高橋康,438(+2),0,1600,芝,曇,良
1.0,8,13,チュウジョウ,牡3,55.0,幸,1:53.2,,2,3.5,36.8,5-5-3-2,栗東杉山佳,506(0),1,1800,ダート,曇,良
2.0,5,6,ライノ,牡3,55.0,北村友,1:53.4,1.1/4,1,2.8,37.1,3-3-3-2,栗東高野,520(+2),1,1800,ダート,曇,良
3.0,5,7,エイユーファイヤー,牡3,55.0,中井,1:54.2,5,8,30.5,37.4,8-8-7-9,栗東森田,496(+4),1,1800,ダート,曇,良
4.0,4,5,アートレスマインド,牡3,55.0,小沢,1:54.2,ハナ,4,7.3,38.0,2-2-2-2,栗東坂口,468(+4),0,1800,ダート,曇,良
5.0,6,8,ブルーワール,牡4,58.0,松若,1:54.5,1.3/4,5,10.7,37.4,10-10-12-12,栗東高柳大,510(0),0,1800,ダート,曇,良
6.0,8,12,レグロスヴァーグ,牡4,55.0,▲和田陽,1:55.0,3,12,82.4,38.5,10-10-7-5,栗東鈴木孝,534(+10),0,1800,ダート,曇,良
7.0,3,3,フェヴリエ,牡4,55.0,▲田山,1:55.1,1/2,7,21.2,38.5,5-5-3-6,栗東新谷,560(-12),0,1800,ダート,曇,良
8.0,7,11,マルモリキング,牡5,58.0,田口,1:55.4,2,11,60.4,38.5,8-8-10-9,栗東大橋,542(-4),0,1800,ダート,曇,良
9.0,2,2,ヤングアメリカンズ,牡3,54.0,☆高杉,1:55.5,クビ,10,55.2,38.2,13-13-13-13,栗東奥村豊,492(-6),0,1800,ダート,曇,良
10.0,7,10,インディゴ,牡3,55.0,岩田望,1:56.3,5,3,5.7,39.6,7-7-7-6,栗東野中,490(+8),0,1800,ダート,曇,良
11.0,1,1,ピエナクレスコ,牡4,54.0,★河原田,1:56.6,1.3/4,13,155.6,40.1,3-3-3-9,栗東谷,468(+2),0,1800,ダート,曇,良
12.0,4,4,ソングコレクター,牝3,53.0,酒井,1:56.6,アタマ,9,49.7,40.6,1-1-1-1,栗東小林,492(+10),0,1800,ダート,曇,良
13.0,6,9,ヤノマスティーロ,牡3,55.0,鮫島駿,1:58.0,8,6,17.0,41.2,12-12-10-8,栗東杉山晴,516(-8),0,1800,ダート,曇,良
1.0,8,8,テーオーダグラス,牡4,58.0,団野,1:46.4,,1,1.8,33.7,2-2,栗東須貝,488(0),1,1800,芝,小雨,良
2.0,5,5,ヤマニンループ,牡6,58.0,横山典,1:46.5,1/2,4,5.9,32.8,8-8,栗東松永幹,452(+2),1,1800,芝,小雨,良
3.0,3,3,ディーガレジェンド,牡4,58.0,西塚,1:46.7,1.1/2,2,4.1,33.9,2-3,栗東藤原,466(+6),1,1800,芝,小雨,良
4.0,4,4,サンライズエース,牡6,58.0,和田竜,1:46.8,クビ,3,5.6,34.0,4-3,栗東秋山,518(+2),0,1800,芝,小雨,良
5.0,6,6,ジオパーククラウン,牡5,58.0,酒井,1:47.1,2,7,72.4,33.9,6-5,栗東長谷川,452(+4),0,1800,芝,小雨,良
6.0,2,2,デイライト,牡5,58.0,小沢,1:47.2,1/2,6,23.1,34.1,4-5,栗東小椋,498(+11),0,1800,芝,小雨,良
7.0,7,7,ベント,セ4,58.0,小崎,1:47.3,1/2,5,22.4,34.7,1-1,栗東小崎,426(-6),0,1800,芝,小雨,良
8.0,1,1,イーサンアイ,牡6,58.0,国分優,1:47.8,3,8,112.0,34.4,7-7,栗東河嶋,470(+2),0,1800,芝,小雨,良
1.0,8,15,プロトポロス,牡5,58.0,斎藤,1:24.5,,6,12.6,36.7,2-2,栗東西村,488(-2),1,1400,ダート,小雨,良
2.0,8,16,ワーズワース,牡7,58.0,高杉,1:24.5,クビ,2,4.5,36.3,8-7,栗東高橋一,500(+2),1,1400,ダート,小雨,良
3.0,3,5,ハリーケーン,牡3,55.0,水口,1:25.0,2.1/2,3,7.8,37.5,1-1,栗東大根田,510(0),1,1400,ダート,小雨,良
4.0,4,7,ベルジュロネット,牡3,55.0,鮫島駿,1:25.0,ハナ,1,2.5,36.8,8-10,栗東大久保,540(-2),0,1400,ダート,小雨,良
5.0,6,11,トーセンサウダージ,牡5,58.0,横山典,1:25.0,クビ,7,22.7,36.2,14-14,美浦杉浦,526(-8),0,1400,ダート,小雨,良
6.0,3,6,プレイテシア,牝6,56.0,和田竜,1:25.1,1/2,13,78.3,37.2,5-4,栗東羽月,442(+14),0,1400,ダート,小雨,良
7.0,2,4,リネアグローリア,牡4,58.0,酒井,1:25.3,3/4,4,8.7,37.3,7-7,栗東小崎,484(+2),0,1400,ダート,小雨,良
8.0,4,8,キングクー,牡6,58.0,松若,1:25.4,1/2,11,42.1,36.5,14-14,美浦根本,530(-2),0,1400,ダート,小雨,良
9.0,1,1,ジョニール,牝4,56.0,幸,1:25.5,1/2,10,39.4,37.7,2-4,栗東森田,464(+4),0,1400,ダート,小雨,良
10.0,5,9,サザーランド,牝5,56.0,藤懸,1:25.5,クビ,5,8.7,37.8,2-2,栗東小林,460(0),0,1400,ダート,小雨,良
11.0,1,2,ミッドナイトラスタ,牝4,56.0,岩田望,1:25.9,2.1/2,9,36.7,38.0,5-4,美浦加藤征,480(-2),0,1400,ダート,小雨,良
12.0,7,13,サヴァビアン,牡7,58.0,松本,1:26.0,クビ,16,379.5,37.5,12-11,栗東羽月,442(-2),0,1400,ダート,小雨,良
13.0,6,12,ヨゾラノムコウニ,牡4,58.0,吉田隼,1:26.2,1.1/2,15,267.6,37.7,12-11,美浦小笠,482(-10),0,1400,ダート,小雨,良
14.0,5,10,スピリットワールド,牡6,58.0,北村友,1:26.2,アタマ,12,45.9,37.9,11-11,栗東高橋一,522(-10),0,1400,ダート,小雨,良
15.0,7,14,エンプレスペイ,牝5,56.0,国分優,1:26.3,クビ,14,169.3,38.1,8-7,栗東小栗,460(-2),0,1400,ダート,小雨,良
16.0,2,3,グランオルカ,牡4,58.0,藤岡佑,1:31.0,大,8,32.8,41.9,16-16,美浦武井,496(+2),0,1400,ダート,小雨,良
1.0,8,16,チューラワンサ,牝3,53.0,北村友,1:20.3,,2,5.0,34.9,8-5,栗東高野,424(+14),1,1400,芝,曇,良
2.0,4,8,ホーリーブラッサム,牝3,53.0,団野,1:20.7,2.1/2,1,3.0,36.1,1-1,栗東斉藤崇,476(0),1,1400,芝,曇,良
3.0,2,4,ブルクトーア,牡3,55.0,小沢,1:20.7,クビ,7,15.4,34.9,11-9,栗東長谷川,488(-6),1,1400,芝,曇,良
4.0,3,6,エクストラバック,牡4,58.0,酒井,1:20.8,1/2,13,88.5,35.8,3-3,栗東西園正,492(+2),0,1400,芝,曇,良
5.0,8,15,リアライズ,牡5,55.0,▲森田,1:20.9,クビ,8,29.1,35.2,11-9,栗東石橋,504(-10),0,1400,芝,曇,良
6.0,2,3,ベルビースタローン,牝3,53.0,岩田望,1:21.0,1,3,6.3,36.2,2-2,栗東西村,498(+8),0,1400,芝,曇,良
7.0,5,9,レイザリオ,牡3,55.0,鮫島駿,1:21.1,アタマ,10,42.5,35.3,10-9,栗東橋口,468(0),0,1400,芝,曇,良
8.0,1,1,メイショウサチダケ,牡4,58.0,幸,1:21.1,クビ,4,6.8,36.2,3-3,栗東鈴木孝,484(-2),0,1400,芝,曇,良
9.0,6,11,デアリングエア,牝3,50.0,▲和田陽,1:21.3,1.1/4,5,7.6,35.8,9-6,栗東杉山晴,450(+2),0,1400,芝,曇,良
10.0,7,13,マルカシャルマン,牝5,54.0,◇今村,1:21.3,クビ,15,126.7,34.9,16-16,栗東浜田,450(-2),0,1400,芝,曇,良
11.0,1,2,ジーティースピカ,牝4,52.0,★河原田,1:21.4,クビ,16,389.8,35.3,13-14,美浦加藤和,482(-8),0,1400,芝,曇,良
12.0,5,10,ショウナンラウール,牝4,56.0,斎藤,1:21.5,1/2,6,15.2,35.8,13-14,栗東高橋忠,426(+2),0,1400,芝,曇,良
13.0,3,5,ブラックサンライズ,牝4,53.0,▲鷲頭,1:21.8,2,11,45.8,36.1,13-9,栗東井上,494(+16),0,1400,芝,曇,良
14.0,4,7,ローガンパス,牡4,58.0,荻野極,1:24.2,大,14,111.7,39.1,3-6,栗東東田,492(-6),0,1400,芝,曇,良
15.0,6,12,ダノンアルム,牝4,53.0,▲田山,1:24.3,クビ,9,32.2,39.0,7-6,栗東佐々木,462(+2),0,1400,芝,曇,良
16.0,7,14,モズリバーシャトー,牝3,53.0,荻野琢,1:25.6,8,12,61.7,40.2,3-13,栗東平田,456(+2),0,1400,芝,曇,良
