着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
12.0,6,10,リゼレインボー,牡6,55.0,▲上里,1:39.0,1/2,13,205.3,38.5,8-8,美浦松山,480(-8),0,1600,ダート,曇,良
13.0,3,4,ダノンストラーダ,牡4,58.0,菅原明,1:39.3,1.1/2,4,11.0,39.5,4-3,美浦国枝,510(+2),0,1600,ダート,曇,良
14.0,7,12,ガレストロ,牡5,58.0,佐々木,1:39.6,2,12,188.2,39.7,3-3,美浦萩原,486(0),0,1600,ダート,曇,良
15.0,2,2,スパークインザアイ,セ8,58.0,ディー,1:41.4,大,7,39.1,40.4,11-12,美浦小島,488(+4),0,1600,ダート,曇,良
1.0,7,13,ルクスデイジー,牝3,55.0,川田,1:25.7,,1,1.3,37.6,2-1,栗東高橋亮,452(-8),1,1400,ダート,晴,良
2.0,4,7,テーオーヴァルナイ,牝3,55.0,岩田望,1:26.3,3.1/2,5,21.9,37.4,10-10,栗東浜田,450(+10),1,1400,ダート,晴,良
3.0,6,11,カルミアクラウン,牝3,55.0,坂井,1:26.3,アタマ,9,36.9,38.0,6-4,栗東吉岡,436(-8),1,1400,ダート,晴,良
4.0,6,10,モンサンヴデット,牝3,53.0,◇今村,1:26.4,クビ,13,126.4,37.1,14-12,栗東平田,436(+2),0,1400,ダート,晴,良
5.0,4,6,サントレッダー,牝3,54.0,☆吉村,1:26.5,1.1/4,3,12.1,38.0,6-8,栗東野中,472(-2),0,1400,ダート,晴,良
6.0,8,14,レストプレドゥモア,牝3,55.0,斎藤,1:26.8,1.3/4,7,31.4,38.6,3-3,栗東小林,460(+4),0,1400,ダート,晴,良
7.0,2,2,ルクスコスモス,牝3,54.0,☆高杉,1:26.9,クビ,2,8.0,38.8,1-2,栗東四位,448(-2),0,1400,ダート,晴,良
8.0,2,3,フィヤール,牝3,55.0,北村友,1:27.2,1.3/4,11,112.6,38.8,4-6,栗東藤原,428(-2),0,1400,ダート,晴,良
9.0,3,4,アイムアクイーン,牝3,55.0,城戸,1:27.4,1,14,351.3,38.7,9-8,栗東荒川,442(0),0,1400,ダート,晴,良
10.0,5,9,メイショウトキイロ,牝3,55.0,浜中,1:27.4,ハナ,12,119.1,38.4,11-11,栗東秋山,474(0),0,1400,ダート,晴,良
11.0,7,12,アニュレス,牝3,52.0,▲森田,1:27.4,クビ,10,91.5,38.2,12-12,栗東佐々木,442(+2),0,1400,ダート,晴,良
12.0,1,1,アンタンシオン,牝3,55.0,幸,1:27.5,1/2,8,32.5,39.1,4-6,栗東杉山佳,490(+10),0,1400,ダート,晴,良
13.0,5,8,ベラヴィットーリア,牝3,55.0,松山,1:27.9,2.1/2,4,14.8,39.6,6-4,栗東高柳大,512(-6),0,1400,ダート,晴,良
14.0,8,15,ホルンフェルス,牝3,55.0,鮫島良,1:28.4,3,6,31.2,39.1,12-12,栗東河嶋,470(0),0,1400,ダート,晴,良
15.0,3,5,トークン,牝3,52.0,▲田山,1:28.7,1.3/4,15,357.2,38.8,15-15,栗東小栗,458(0),0,1400,ダート,晴,良
1.0,1,1,ハナウマビーチ,牡3,57.0,岩田望,1:54.3,,2,3.9,37.6,4-4-3-3,栗東西園翔,514(0),1,1800,ダート,晴,良
2.0,6,12,ココデイック,牡3,56.0,☆高杉,1:54.5,1,3,6.9,38.2,1-1-1-1,栗東藤岡,494(+6),1,1800,ダート,晴,良
3.0,2,4,ダイシンレアレア,牡3,57.0,川田,1:54.9,2.1/2,1,2.1,38.1,9-8-6-2,栗東高橋一,482(-4),1,1800,ダート,晴,良
4.0,3,5,ワイドクリーガー,牡3,57.0,松山,1:55.3,2,5,9.4,37.7,15-15-15-14,栗東奥村豊,472(+8),0,1800,ダート,晴,良
5.0,3,6,ケイコウギュウゴ,牡3,54.0,▲田山,1:56.0,4,4,8.5,38.9,11-11-11-11,栗東加藤公,432(-4),0,1800,ダート,晴,良
6.0,2,3,ベラジオガルフ,牡3,57.0,北村友,1:56.5,3,6,21.2,39.5,9-8-6-4,栗東上村,476(+2),0,1800,ダート,晴,良
7.0,7,13,ラストショット,牡3,55.0,◇永島,1:56.9,2.1/2,14,137.2,39.7,13-13-11-9,栗東高橋康,458(-4),0,1800,ダート,晴,良
8.0,6,11,ミユンガー,牡3,57.0,国分恭,1:57.0,3/4,11,77.2,39.7,11-11-13-12,栗東岡田,462(-4),0,1800,ダート,晴,良
9.0,5,9,カガセブンスター,牡3,57.0,田口,1:57.1,クビ,8,53.5,40.0,8-10-9-7,栗東安達,454(0),0,1800,ダート,晴,良
10.0,1,2,バティストゥータ,牡3,56.0,☆吉村,1:57.5,2.1/2,13,131.5,40.0,13-14-14-14,栗東清水久,552(0),0,1800,ダート,晴,良
11.0,5,10,ヤヌシサンダー,牡3,57.0,川又,1:57.5,アタマ,7,33.1,40.6,4-7-6-7,栗東牧田,422(-4),0,1800,ダート,晴,良
12.0,4,7,メイショウキタダケ,牡3,57.0,団野,1:58.0,3,16,227.0,40.2,16-15-16-14,栗東荒川,438(+10),0,1800,ダート,晴,良
13.0,8,15,マイネルメドリング,牡3,57.0,国分優,1:58.5,3,15,212.1,41.8,7-4-3-4,美浦青木,440(0),0,1800,ダート,晴,良
14.0,4,8,カフジアッサム,牡3,57.0,鮫島良,1:59.0,3,9,63.3,41.8,4-4-9-12,栗東河嶋,488(-2),0,1800,ダート,晴,良
15.0,8,16,レッドアーラ,牡3,57.0,斎藤,1:59.1,1/2,12,91.5,42.5,2-2-2-4,美浦斎藤誠,500(-2),0,1800,ダート,晴,良
16.0,7,14,アユツリムスメ,牝3,55.0,古川吉,1:59.4,1.3/4,10,68.9,42.7,3-3-3-9,栗東前川,444(-6),0,1800,ダート,晴,良
1.0,2,4,コウセキ,牡3,57.0,坂井,1:08.9,,4,5.6,34.2,1-1,栗東西園正,474(-2),1,1200,芝,曇,良
2.0,7,13,ブライアーヒル,牝3,55.0,国分優,1:08.9,クビ,5,13.9,34.1,2-2,栗東中尾,466(-4),1,1200,芝,曇,良
3.0,8,15,ラインピクシー,牝3,54.0,☆吉村,1:09.0,クビ,8,20.1,34.0,3-3,栗東長谷川,474(+2),1,1200,芝,曇,良
4.0,1,2,メイショウセイロウ,牡3,57.0,団野,1:09.2,1.1/2,2,4.3,33.1,15-14,栗東荒川,420(+2),0,1200,芝,曇,良
5.0,3,6,パープルパライソ,牡3,57.0,川又,1:09.3,クビ,6,14.9,34.3,3-4,栗東吉村,454(+2),0,1200,芝,曇,良
6.0,2,3,オニマル,牡3,57.0,酒井,1:09.3,クビ,1,3.5,34.3,3-4,栗東西園正,506(+4),0,1200,芝,曇,良
7.0,6,12,マリエ,牝3,52.0,▲田山,1:09.4,クビ,10,34.2,34.1,7-7,栗東千田,470(-4),0,1200,芝,曇,良
8.0,7,14,ギフテッドアベリア,牝3,54.0,☆松本,1:09.5,1,7,17.9,34.3,6-6,栗東松下,468(-2),0,1200,芝,曇,良
9.0,1,1,ルクスコロン,牝3,55.0,岩田望,1:09.6,クビ,3,5.4,34.3,7-7,栗東上村,430(+6),0,1200,芝,曇,良
10.0,3,5,ピアストイヤーズ,牡3,57.0,小崎,1:09.7,3/4,12,52.8,33.9,10-13,栗東小崎,454(0),0,1200,芝,曇,良
11.0,4,7,レオンバルディア,牝3,55.0,斎藤,1:10.0,1.1/2,16,356.0,34.4,9-10,栗東佐藤悠,420(+12),0,1200,芝,曇,良
12.0,8,16,タマモチャオ,牝3,54.0,☆高杉,1:10.0,クビ,15,132.5,34.4,10-9,栗東藤岡,424(-12),0,1200,芝,曇,良
13.0,5,10,ベルヴィヴァン,牝3,55.0,鮫島駿,1:10.2,1.1/4,9,23.5,34.0,15-14,栗東西村,476(0),0,1200,芝,曇,良
14.0,4,8,アメリカンクール,牡3,57.0,田口,1:10.2,クビ,11,51.8,34.4,12-11,栗東今野,496(+2),0,1200,芝,曇,良
15.0,6,11,アジアンテーラー,牝3,55.0,長岡,1:10.6,2,14,121.1,34.8,12-11,栗東緒方,422(0),0,1200,芝,曇,良
16.0,5,9,ファーニスクリーク,セ3,54.0,▲森田,1:11.0,2.1/2,13,105.1,34.9,14-14,栗東斉藤崇,496(-12),0,1200,芝,曇,良
1.0,2,4,ドラゴンテイラー,牡3,56.0,☆高杉,1:12.7,,5,7.6,37.0,2-3,栗東藤原,524(+26),1,1200,ダート,曇,良
2.0,1,2,デーモンスレイヤー,牡3,57.0,田口,1:13.2,3.1/2,3,5.5,37.6,1-2,栗東庄野,480(+12),1,1200,ダート,曇,良
3.0,8,15,リリードリーマー,牝3,52.0,▲古川奈,1:13.3,3/4,6,19.9,36.9,9-7,栗東平田,454(+6),1,1200,ダート,曇,良
4.0,5,10,エナドライブ,牝3,55.0,岡田,1:13.9,3.1/2,10,163.6,37.9,6-6,栗東吉田,444(-2),0,1200,ダート,曇,良
5.0,7,14,スマートエレーヌ,牝3,55.0,小崎,1:13.9,アタマ,7,20.5,37.7,7-7,栗東寺島,506(-6),0,1200,ダート,曇,良
6.0,5,9,ボヌールキャッツ,牝3,55.0,鮫島駿,1:13.9,ハナ,1,2.8,38.1,2-4,栗東浜田,436(-10),0,1200,ダート,曇,良
7.0,4,7,シンギタイ,牡3,57.0,加藤,1:14.2,1.1/2,4,6.4,38.3,5-5,栗東庄野,446(+6),0,1200,ダート,曇,良
8.0,8,16,エンジョイドライブ,牡3,54.0,▲森田,1:14.4,1.1/4,2,3.5,38.8,2-1,栗東宮本,478(-2),0,1200,ダート,曇,良
9.0,3,5,ショウナンナスカ,牡3,57.0,藤懸,1:14.9,3.1/2,8,61.1,37.6,16-13,栗東畑端,454(-2),0,1200,ダート,曇,良
10.0,7,13,タイセイビートル,牡3,54.0,▲和田陽,1:15.2,1.1/2,12,210.8,38.6,11-11,栗東平田,472(-8),0,1200,ダート,曇,良
11.0,2,3,ユアマイクラッシュ,牡3,57.0,角田和,1:15.9,4,15,328.3,39.2,9-12,栗東庄野,462(0),0,1200,ダート,曇,良
12.0,1,1,スナークサンダー,牡3,57.0,小沢,1:15.9,ハナ,11,178.4,38.7,14-16,栗東宮地,466(0),0,1200,ダート,曇,良
13.0,3,6,キタノアルテミス,牝3,55.0,国分優,1:15.9,ハナ,14,259.1,39.0,11-15,栗東坂口,446(0),0,1200,ダート,曇,良
14.0,6,11,コントゥアライン,牡3,57.0,鮫島良,1:16.0,3/4,16,584.5,39.0,14-13,栗東牧浦,470(-2),0,1200,ダート,曇,良
15.0,4,8,メイショウハント,牡3,53.0,★河原田,1:16.7,4,13,243.6,40.5,7-7,栗東石橋,440(+4),0,1200,ダート,曇,良
16.0,6,12,ハイヌーンチェコ,牝3,55.0,幸,1:17.0,2,9,118.1,40.5,11-10,栗東畑端,432(+2),0,1200,ダート,曇,良
1.0,2,2,チュウワカーネギー,牡2,55.0,北村友,1:36.2,,1,2.1,33.2,1-1,栗東大久保,516(0),1,1600,芝,曇,良
2.0,6,6,アンドゥーリル,牡2,55.0,藤岡佑,1:36.3,3/4,3,5.4,32.8,4-3,栗東中内田,456(0),1,1600,芝,曇,良
3.0,3,3,ホワイトフレイムス,牡2,55.0,松山,1:36.5,1.1/4,6,14.3,33.1,3-3,栗東吉岡,494(0),1,1600,芝,曇,良
4.0,4,4,アスクエジンバラ,牡2,55.0,岩田望,1:36.5,クビ,2,4.6,33.3,2-2,栗東福永,460(0),0,1600,芝,曇,良
5.0,8,8,アンディムジーク,牝2,55.0,鮫島駿,1:36.7,3/4,4,6.7,32.9,5-5,栗東渡辺,434(0),0,1600,芝,曇,良
6.0,7,7,ツーエムボヌール,牝2,55.0,団野,1:38.0,8,8,63.5,34.2,5-5,栗東本田,446(0),0,1600,芝,曇,良
7.0,1,1,カレイジャスビート,牡2,55.0,川田,1:38.0,アタマ,5,6.8,33.9,7-7,栗東高野,520(0),0,1600,芝,曇,良
,5,5,ソンブレロ,牡2,55.0,Ｍデム,,,7,54.4,,,栗東飯田,502(0),0,1600,芝,曇,良
1.0,5,7,サトノソティラス,牡3,56.0,☆吉村,2:01.1,,4,6.2,34.8,6-6-4-4,栗東池江,496(0),1,2000,芝,曇,良
2.0,7,11,アルマデオロ,牡3,57.0,武豊,2:01.2,1/2,1,2.5,34.7,9-8-7-7,栗東清水久,494(-2),1,2000,芝,曇,良
3.0,6,9,キーチファイター,牡3,57.0,団野,2:01.2,ハナ,6,18.3,35.4,1-1-1-1,栗東斉藤崇,472(+8),1,2000,芝,曇,良
4.0,4,4,ジーティームッシュ,牡3,57.0,坂井,2:01.5,2,5,7.1,35.3,4-4-4-4,栗東矢作,430(-2),0,2000,芝,曇,良
5.0,1,1,ポテチ,牡3,57.0,和田竜,2:01.5,クビ,2,4.6,35.5,2-2-2-2,栗東鈴木孝,398(+6),0,2000,芝,曇,良
6.0,3,3,トロワヴァレー,牡3,57.0,松山,2:01.9,2,3,5.2,35.6,4-4-4-6,栗東吉岡,476(-2),0,2000,芝,曇,良
7.0,8,13,サイモンイロハニー,牝3,55.0,幸,2:02.2,2,8,45.8,35.4,10-11-10-9,栗東谷,414(-2),0,2000,芝,曇,良
8.0,8,12,ホウオウアーネスト,牡3,57.0,鮫島駿,2:02.2,クビ,7,28.7,36.2,2-2-2-2,栗東安田,490(-4),0,2000,芝,曇,良
9.0,6,8,ジェットエアー,牡3,53.0,★河原田,2:02.2,クビ,9,89.4,35.7,7-8-7-7,栗東清水久,504(-2),0,2000,芝,曇,良
10.0,2,2,キムタックフェイス,牡3,54.0,▲田山,2:02.8,3.1/2,11,133.2,36.2,7-7-7-9,栗東森田,496(+2),0,2000,芝,曇,良
11.0,7,10,ワンダーティコ,牝3,55.0,中井,2:03.0,3/4,13,250.4,35.9,13-13-13-13,栗東森田,456(0),0,2000,芝,曇,良
12.0,4,5,メイショウクメハチ,牡3,57.0,藤懸,2:03.0,クビ,10,92.5,36.1,10-10-10-12,栗東荒川,488(-2),0,2000,芝,曇,良
13.0,5,6,ゴルシノメイ,牝3,55.0,川又,2:05.2,大,12,158.7,38.4,10-11-10-11,栗東吉村,438(0),0,2000,芝,曇,良
1.0,1,1,ヴァリディシームス,牡3,54.0,川田,2:12.7,,1,1.3,34.3,10-10-5-5,栗東中内田,484(+4),1,2200,芝,曇,良
2.0,6,6,ラブカ,牡4,58.0,小沢,2:13.0,2,7,97.7,35.0,1-1-1-1,栗東今野,456(+6),1,2200,芝,曇,良
3.0,8,9,ロットブラータ,牡3,54.0,和田竜,2:13.1,クビ,2,3.6,35.0,3-3-2-2,栗東平田,524(-2),1,2200,芝,曇,良
4.0,2,2,アットアブラスト,セ5,57.0,☆高杉,2:13.4,1.1/2,5,19.5,35.0,5-5-5-5,栗東小椋,460(+2),0,2200,芝,曇,良
5.0,7,8,バガン,牡7,57.0,☆吉村,2:13.4,アタマ,3,10.1,35.3,2-2-2-2,栗東宮地,480(+4),0,2200,芝,曇,良
6.0,3,3,ジェロニモス,牡4,58.0,鮫島駿,2:13.6,1.1/4,4,18.4,35.0,5-6-7-7,栗東中村,486(-4),0,2200,芝,曇,良
7.0,5,5,リヴァイデント,牝4,56.0,荻野琢,2:13.9,1.3/4,8,113.1,35.3,8-7-7-7,栗東秋山,408(-6),0,2200,芝,曇,良
8.0,4,4,モアリジット,牡4,58.0,角田和,2:14.0,1/2,9,117.0,35.8,3-4-4-4,栗東西村,494(-6),0,2200,芝,曇,良
9.0,7,7,ハッピーアズラリー,牝5,55.0,☆松本,2:14.3,1.3/4,6,70.7,35.4,8-8-9-9,栗東安田,476(+8),0,2200,芝,曇,良
10.0,8,10,オールウェズキズナ,牝4,53.0,▲古川奈,2:15.4,7,10,167.4,36.5,7-8-9-9,栗東矢作,450(-2),0,2200,芝,曇,良
1.0,5,5,ラヴァブル,牝3,53.0,鮫島駿,1:54.5,,6,24.1,37.6,7-7-5-5,栗東松下,494(+4),1,1800,ダート,曇,良
2.0,2,2,ジュルナール,牝3,53.0,松山,1:54.6,1/2,1,2.1,38.2,1-1-1-1,栗東池添,466(-2),1,1800,ダート,曇,良
3.0,6,6,ヴァンアグレアブル,牝3,53.0,北村友,1:54.6,アタマ,2,3.2,37.9,3-3-3-2,栗東橋口,514(-2),1,1800,ダート,曇,良
4.0,8,9,ハイウェイスター,牝4,56.0,川田,1:55.3,4,3,3.3,38.6,3-3-3-2,栗東宮本,492(+14),0,1800,ダート,曇,良
5.0,7,7,レイバックスピン,牝3,53.0,国分恭,1:55.5,3/4,4,14.5,38.5,5-5-5-5,栗東牧浦,490(+2),0,1800,ダート,曇,良
6.0,1,1,ナムラルッコラ,牝4,56.0,国分優,1:55.9,2.1/2,9,146.3,39.0,6-6-7-7,栗東大橋,490(0),0,1800,ダート,曇,良
7.0,4,4,エリカドリーム,牝5,55.0,☆吉村,1:56.1,1.1/4,5,23.8,39.6,2-2-2-2,栗東佐藤悠,500(0),0,1800,ダート,曇,良
8.0,8,8,リノアラ,牝6,56.0,小沢,1:56.6,2.1/2,7,107.5,39.3,8-8-8-8,栗東今野,440(+2),0,1800,ダート,曇,良
9.0,3,3,アンジェリカル,牝5,56.0,鮫島良,1:57.0,2.1/2,8,107.9,39.4,9-9-9-9,栗東河嶋,456(0),0,1800,ダート,曇,良
1.0,6,6,ゼンダンハヤブサ,牡3,55.0,藤岡佑,1:46.5,,5,11.1,34.3,3-2,栗東佐々木,446(-4),1,1800,芝,曇,良
2.0,5,5,アレンテージョ,牡5,58.0,川田,1:46.5,アタマ,2,4.0,33.8,7-7,栗東坂口,470(-4),1,1800,芝,曇,良
3.0,8,10,アドマイヤソラ,牡5,58.0,岩田望,1:46.5,ハナ,3,8.3,34.2,5-3,栗東友道,530(0),1,1800,芝,曇,良
4.0,8,9,フォーキャンドルズ,牡3,55.0,団野,1:46.7,1.1/4,6,12.8,34.2,9-5,栗東本田,496(-4),0,1800,芝,曇,良
5.0,7,8,エボルヴィング,牡4,58.0,松山,1:46.7,クビ,4,10.3,33.8,9-10,栗東藤原,450(-4),0,1800,芝,曇,良
6.0,2,2,レベルスルール,牡3,55.0,田口,1:46.8,1/2,1,1.8,34.4,7-5,栗東池江,500(+6),0,1800,芝,曇,良
7.0,1,1,リカントロポ,牡3,55.0,松若,1:46.9,1/2,7,15.9,34.3,5-7,栗東梅田,474(+4),0,1800,芝,曇,良
8.0,7,7,サトノクロシェット,牝4,56.0,和田竜,1:47.5,3.1/2,9,118.3,35.2,2-3,栗東平田,466(+18),0,1800,芝,曇,良
9.0,3,3,チュウワダイオウ,セ4,58.0,松本,1:47.7,1,10,217.4,35.0,3-7,栗東加藤公,440(-2),0,1800,芝,曇,良
10.0,4,4,ショーケン,セ5,58.0,酒井,1:48.8,7,8,96.5,36.8,1-1,栗東東田,506(0),0,1800,芝,曇,良
1.0,8,8,ロードラビリンス,牡3,55.0,川田,1:53.0,,2,3.8,36.0,2-3-3-2,栗東松下,488(0),1,1800,ダート,曇,良
2.0,2,2,メイショウズイウン,牡3,55.0,武豊,1:53.0,ハナ,1,1.3,36.4,1-1-1-1,栗東本田,500(+2),1,1800,ダート,曇,良
3.0,4,4,タカサンフェイス,牡5,58.0,菱田,1:53.7,4,8,94.8,36.9,2-2-2-2,栗東森田,470(0),1,1800,ダート,曇,良
4.0,1,1,アンバードール,牡4,58.0,松山,1:53.7,ハナ,3,10.0,36.8,4-3-3-4,栗東吉岡,506(-4),0,1800,ダート,曇,良
5.0,6,6,アラレタバシル,牡4,58.0,野中,1:53.9,1.1/4,4,20.5,36.7,7-7-5-7,美浦根本,458(-2),0,1800,ダート,曇,良
6.0,3,3,ジョウショーパワー,牡5,58.0,和田竜,1:54.0,1/2,5,26.3,36.9,4-5-5-5,栗東中尾,468(0),0,1800,ダート,曇,良
7.0,5,5,メイショウマントル,牡7,58.0,川須,1:55.0,6,9,131.6,37.5,9-9-8-8,栗東安達,516(-4),0,1800,ダート,曇,良
8.0,8,9,タイセイウォリアー,牡5,58.0,田口,1:55.9,5,6,32.0,38.7,4-6-5-5,栗東大橋,502(-4),0,1800,ダート,曇,良
9.0,7,7,ドンアチェカ,牡5,58.0,岩田望,1:56.0,クビ,7,50.1,38.5,7-8-8-8,栗東千田,488(-4),0,1800,ダート,曇,良
1.0,7,12,シェイクユアハート,牡5,58.0,古川吉,1:58.6,,3,5.3,35.3,6-6-5-4,栗東宮,454(-4),1,2000,芝,曇,良
2.0,6,11,バッデレイト,牡4,58.0,岩田望,1:58.7,クビ,1,4.4,35.5,5-5-5-2,栗東上村,470(-4),1,2000,芝,曇,良
3.0,2,3,ヴィレム,牡4,58.0,松山,1:58.8,1,4,5.6,35.7,2-2-2-2,栗東藤原,524(+4),1,2000,芝,曇,良
4.0,2,2,スズカダブル,牡5,58.0,鮫島駿,1:58.9,クビ,9,17.1,35.9,1-1-1-1,栗東西村,504(-8),0,2000,芝,曇,良
5.0,5,9,キャントウェイト,牡4,58.0,和田竜,1:59.0,1,8,17.0,35.5,7-8-7-6,美浦萱野,470(0),0,2000,芝,曇,良
6.0,5,8,シュタールヴィント,牡5,58.0,坂井,1:59.1,1/2,10,19.5,35.8,3-2-3-6,栗東矢作,454(-6),0,2000,芝,曇,良
7.0,3,5,イングランドアイズ,牝5,56.0,北村友,1:59.2,クビ,5,11.2,35.3,13-13-13-13,栗東安田,448(-12),0,2000,芝,曇,良
8.0,4,7,ヴェルテンベルク,牡5,58.0,池添,1:59.2,クビ,6,13.6,35.3,13-13-12-13,栗東宮本,484(-2),0,2000,芝,曇,良
9.0,7,13,ロジシルバー,牝5,56.0,団野,1:59.3,3/4,11,36.1,35.7,9-9-8-8,美浦宮田,492(-10),0,2000,芝,曇,良
10.0,8,14,カヨウネンカ,牝6,56.0,幸,1:59.5,3/4,14,158.4,35.8,11-11-10-10,美浦斎藤誠,468(-4),0,2000,芝,曇,良
11.0,4,6,ナムラフッカー,牡4,58.0,武豊,1:59.5,クビ,7,16.3,35.9,10-10-10-8,栗東長谷川,474(+2),0,2000,芝,曇,良
12.0,1,1,ドットクルー,牡5,58.0,高杉,1:59.5,ハナ,12,48.4,35.6,12-11-13-15,栗東笹田,466(-2),0,2000,芝,曇,良
13.0,6,10,エリダヌス,牝5,56.0,斎藤,1:59.5,アタマ,13,128.9,35.7,15-15-15-10,美浦青木,488(-2),0,2000,芝,曇,良
14.0,3,4,コスモフロイデ,牡6,58.0,野中,1:59.8,1.3/4,15,173.4,36.2,7-6-8-10,美浦天間,476(-8),0,2000,芝,曇,良
15.0,8,15,エセルフリーダ,牝4,56.0,武藤,2:02.5,大,2,4.9,39.3,3-2-3-4,美浦武藤,464(-4),0,2000,芝,曇,良
1.0,5,10,アンズアメ,牝3,53.0,松山,1:24.4,,1,2.1,37.3,4-3,栗東高柳大,464(-8),1,1400,ダート,曇,良
2.0,7,13,ポンピエ,牡4,58.0,鮫島駿,1:24.4,クビ,9,40.5,37.4,2-2,栗東西園正,450(0),1,1400,ダート,曇,良
3.0,5,9,ラファル,牡3,55.0,岩田望,1:24.5,1/2,3,5.6,37.0,7-7,栗東田中克,508(-4),1,1400,ダート,曇,良
4.0,2,4,サンマルノヴェル,牡3,55.0,田口,1:25.3,5,10,41.2,37.6,10-8,栗東大橋,494(+4),0,1400,ダート,曇,良
5.0,3,5,テーオーミリカン,牡3,55.0,藤岡佑,1:25.3,クビ,2,5.5,37.4,11-11,栗東宮,460(0),0,1400,ダート,曇,良
6.0,6,12,マテンロウミラクル,牡4,57.0,☆高杉,1:25.4,クビ,6,17.6,37.1,13-13,栗東佐々木,494(-2),0,1400,ダート,曇,良
7.0,1,2,ガンマジーティーピ,牡3,55.0,武豊,1:25.5,1/2,4,8.1,37.0,15-15,栗東渡辺,462(+10),0,1400,ダート,曇,良
8.0,8,16,グリーズマン,セ4,58.0,斎藤,1:25.6,1,5,9.1,38.8,1-1,栗東小栗,502(-10),0,1400,ダート,曇,良
9.0,2,3,リアルクィーン,牝3,53.0,幸,1:25.8,1,8,35.3,37.9,11-11,栗東石坂,452(+8),0,1400,ダート,曇,良
10.0,3,6,ユーヴェリア,牝4,56.0,水口,1:25.8,クビ,7,35.0,38.5,5-5,栗東宮本,444(-5),0,1400,ダート,曇,良
11.0,4,8,ブライテン,牝5,53.0,▲和田陽,1:26.0,1.1/4,15,231.5,37.5,15-15,栗東高橋亮,428(+4),0,1400,ダート,曇,良
12.0,1,1,イエデゴロゴロ,牝4,56.0,太宰,1:26.4,2.1/2,14,214.7,38.9,7-8,栗東秋山,440(-4),0,1400,ダート,曇,良
13.0,6,11,バヤシーフェイス,牡3,55.0,団野,1:26.5,1/2,12,167.3,39.2,5-5,栗東西園翔,530(-1),0,1400,ダート,曇,良
14.0,7,14,チアフルヴォイス,牝4,56.0,小沢,1:26.7,1,13,207.6,38.4,13-14,栗東坂口,456(-2),0,1400,ダート,曇,良
15.0,4,7,テーオースミス,牡5,58.0,松若,1:27.4,4,16,325.0,39.9,7-8,栗東藤野,448(-11),0,1400,ダート,曇,良
16.0,8,15,ワイルドブッター,牡3,54.0,☆吉村,1:27.6,1,11,53.6,40.5,3-3,栗東武英,508(+4),0,1400,ダート,曇,良
