着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
5.0,7,13,アーロッタレット,牝3,55.0,酒井,1:26.6,アタマ,5,24.9,39.1,7-8,栗東須貝,478(0),0,1400,ダート,曇,良
6.0,3,6,グティ,セ3,57.0,水口,1:27.0,2,7,42.1,39.8,4-4,栗東友道,498(+4),0,1400,ダート,曇,良
7.0,5,10,ブライトノヴァ,牡3,57.0,小崎,1:27.0,アタマ,9,48.8,40.0,3-3,栗東茶木,482(+8),0,1400,ダート,曇,良
8.0,6,12,ヌーヴェルソール,牝3,55.0,田口,1:27.1,1/2,14,203.1,39.8,6-4,栗東吉村,430(+12),0,1400,ダート,曇,良
9.0,3,5,ボールドハーテッド,牡3,54.0,▲田山,1:27.2,アタマ,8,47.3,39.1,13-15,栗東鈴木孝,452(-2),0,1400,ダート,曇,良
10.0,7,14,ワンダーヴァッフェ,セ3,57.0,藤懸,1:27.2,アタマ,10,60.3,38.8,16-11,栗東小崎,400(-12),0,1400,ダート,曇,良
11.0,4,8,マークオブゾロ,牡3,56.0,☆吉村,1:27.8,4,13,102.0,39.9,10-11,栗東西村,484(+14),0,1400,ダート,曇,良
12.0,1,2,ツリートップムーン,牡3,57.0,幸,1:28.3,3,3,14.9,41.5,1-1,栗東坂口,484(-4),0,1400,ダート,曇,良
13.0,4,7,タマモサイジョ,牝3,55.0,長岡,1:28.6,1.1/2,11,61.0,40.3,13-16,栗東茶木,486(0),0,1400,ダート,曇,良
14.0,8,16,ビッグビート,牡3,57.0,松若,1:28.8,1,15,285.0,40.7,13-11,栗東高橋康,470(-4),0,1400,ダート,曇,良
15.0,2,3,アスクアーバンシー,牡3,57.0,坂井,1:28.9,1/2,4,16.5,41.2,10-9,栗東矢作,484(0),0,1400,ダート,曇,良
16.0,1,1,アスクザアメリカン,牡3,57.0,小沢,1:28.9,クビ,6,31.2,41.2,9-11,栗東野中,502(-10),0,1400,ダート,曇,良
1.0,5,7,ダイシンレアレア,牡3,57.0,川田,1:54.9,,1,1.5,38.0,3-3-2-2,栗東高橋一,476(-6),1,1800,ダート,曇,良
2.0,8,14,ペプチドモガミ,セ3,57.0,小崎,1:55.6,4,3,8.6,38.5,10-10-4-4,栗東武英,452(0),1,1800,ダート,曇,良
3.0,5,8,アロガントシェイム,牝3,55.0,Ｍデム,1:56.5,5,5,15.8,39.1,9-9-6-4,栗東杉山佳,494(+2),1,1800,ダート,曇,良
4.0,7,11,ピスタ,牡3,57.0,坂井,1:56.7,1.1/2,2,4.4,39.5,5-5-5-4,栗東藤原,540(0),0,1800,ダート,曇,良
5.0,3,3,ルクスメンデス,牡3,57.0,国分優,1:57.1,2,10,129.3,39.3,5-5-10-7,栗東小崎,478(+10),0,1800,ダート,曇,良
6.0,4,6,コンセントレイト,セ3,56.0,☆吉村,1:57.2,3/4,8,92.0,40.5,1-1-1-1,栗東渡辺,440(+6),0,1800,ダート,曇,良
7.0,7,12,ジャスティンロング,牡3,57.0,岩田康,1:57.2,ハナ,4,13.5,39.3,5-5-9-10,栗東吉岡,516(-2),0,1800,ダート,曇,良
8.0,1,1,ファーストドラゴン,牡3,57.0,幸,1:57.2,アタマ,7,46.4,39.3,11-11-10-8,栗東野中,480(-6),0,1800,ダート,曇,良
9.0,3,4,アバットゥータ,牡3,57.0,角田和,1:57.7,2.1/2,9,107.9,40.1,5-5-6-8,栗東中竹,466(-4),0,1800,ダート,曇,良
10.0,8,13,ユナパール,牝3,55.0,菱田,1:57.7,クビ,13,239.7,39.2,11-11-12-12,栗東岡田,492(-2),0,1800,ダート,曇,良
11.0,6,9,パーソナルレコード,牡3,56.0,☆高杉,1:58.5,5,6,20.5,41.8,2-2-2-2,栗東高柳大,498(-12),0,1800,ダート,曇,良
12.0,6,10,メイショウスエヒロ,牡3,57.0,藤懸,1:58.6,1/2,14,254.0,39.7,13-13-13-14,栗東千田,448(+6),0,1800,ダート,曇,良
13.0,2,2,メイショウキタダケ,牡3,55.0,◇永島,1:59.6,6,12,188.6,40.8,13-13-13-13,栗東荒川,440(+2),0,1800,ダート,曇,良
14.0,4,5,プライムクオリティ,牡3,54.0,▲田山,2:01.4,大,11,152.8,43.8,3-3-6-10,栗東前川,488(-3),0,1800,ダート,曇,良
1.0,5,9,フェイトライン,牡3,56.0,☆吉村,1:33.8,,5,8.5,34.7,7-6,栗東斉藤崇,520(+8),1,1600,芝,曇,良
2.0,4,8,コスモグローリー,牡3,57.0,和田竜,1:33.8,クビ,2,4.1,35.1,2-2,栗東北出,452(0),1,1600,芝,曇,良
3.0,5,10,コンタンゴ,牡3,57.0,松山,1:33.9,クビ,4,4.9,35.2,1-1,栗東藤原,436(-2),1,1600,芝,曇,良
4.0,7,13,アズユーライク,牝3,55.0,ルメー,1:34.0,3/4,3,4.6,35.0,5-3,栗東西園翔,468(+4),0,1600,芝,曇,良
5.0,6,12,トウカイフルーレ,牡3,56.0,☆高杉,1:34.3,1.1/2,9,74.2,34.6,10-10,栗東野中,436(-4),0,1600,芝,曇,良
6.0,2,3,ラブリーリディア,牝3,55.0,小沢,1:34.3,クビ,7,19.3,34.3,16-14,栗東中内田,440(+6),0,1600,芝,曇,良
7.0,3,6,ギザキズラヴ,牝3,54.0,☆西塚,1:34.4,3/4,8,22.3,35.5,3-3,栗東藤原,442(-8),0,1600,芝,曇,良
8.0,7,14,マジェスティルール,牡3,55.0,◇永島,1:34.8,2.1/2,16,265.6,35.1,10-10,栗東荒川,402(-2),0,1600,芝,曇,良
9.0,3,5,ミッキータンバリン,牝3,55.0,松若,1:34.8,クビ,10,78.0,34.7,18-16,栗東池添,446(-14),0,1600,芝,曇,良
10.0,2,4,ルクスフレンジー,牡3,57.0,酒井,1:34.8,アタマ,1,4.0,34.9,14-14,栗東松永幹,486(+10),0,1600,芝,曇,良
11.0,4,7,ラムセスノムスメ,牝3,51.0,★河原田,1:35.6,5,17,282.0,36.2,8-8,栗東梅田,432(+10),0,1600,芝,曇,良
12.0,8,18,アルピノ,牡3,57.0,川田,1:35.8,1.1/4,6,16.1,36.8,3-3,栗東千田,458(+8),0,1600,芝,曇,良
13.0,6,11,アトラーレ,牝3,52.0,▲和田陽,1:35.8,クビ,12,115.4,36.4,8-8,栗東中村,420(-4),0,1600,芝,曇,良
14.0,1,1,クラウンテック,牡3,57.0,加藤,1:36.0,1,18,434.9,35.8,12-16,栗東梅田,438(-4),0,1600,芝,曇,良
15.0,8,17,イーブンベター,牝3,55.0,幸,1:36.4,2.1/2,11,91.7,36.6,14-13,栗東牧浦,442(-2),0,1600,芝,曇,良
16.0,1,2,ウインフルゴラ,牝3,52.0,▲田山,1:36.5,3/4,13,161.7,36.2,16-18,栗東新谷,430(0),0,1600,芝,曇,良
17.0,8,16,マギームーン,牝3,55.0,田口,1:36.6,クビ,14,165.8,37.4,5-6,栗東庄野,420(+12),0,1600,芝,曇,良
18.0,7,15,サラサラヘアー,牝3,55.0,Ｍデム,1:36.8,1.1/2,15,170.5,37.2,12-10,栗東前川,454(-6),0,1600,芝,曇,良
1.0,2,2,ボンドロア,牡3,57.0,横山典,2:25.9,,3,5.7,35.0,1-1-1-1,栗東松永幹,470(+2),1,2400,芝,晴,良
2.0,7,12,ホウオウレイヴン,セ3,57.0,ルメー,2:26.2,2,1,1.8,35.2,2-2-2-2,栗東矢作,448(-4),1,2400,芝,晴,良
3.0,3,5,プレデスティナーレ,牡3,57.0,和田竜,2:27.3,7,4,9.6,35.8,6-6-6-7,栗東北出,456(+2),1,2400,芝,晴,良
4.0,3,4,リーティアコナル,牡3,57.0,小崎,2:27.7,2.1/2,2,4.5,36.5,4-4-3-3,栗東友道,486(+4),0,2400,芝,晴,良
5.0,6,10,レイデラティエラ,牡3,57.0,国分優,2:27.8,3/4,9,75.6,36.5,7-7-6-6,栗東小崎,464(-4),0,2400,芝,晴,良
6.0,1,1,メイショウヨリキリ,牡3,54.0,▲和田陽,2:27.9,1/2,8,52.7,35.4,13-13-13-10,栗東池添,464(0),0,2400,芝,晴,良
7.0,5,8,エンゲージプライド,牡3,57.0,坂井,2:27.9,クビ,5,10.3,36.2,10-10-11-8,栗東新谷,488(-12),0,2400,芝,晴,良
8.0,7,13,メイショウクメハチ,牡3,57.0,藤懸,2:28.2,1.3/4,12,168.5,35.6,15-15-15-12,栗東荒川,486(-2),0,2400,芝,晴,良
9.0,2,3,マテンロウアーチ,牡3,57.0,小沢,2:28.6,2.1/2,7,32.8,37.5,3-3-3-3,栗東中内田,476(-2),0,2400,芝,晴,良
10.0,8,14,リトルガールブルー,牝3,55.0,松山,2:28.7,クビ,6,29.5,37.6,4-4-3-3,栗東森田,470(-8),0,2400,芝,晴,良
11.0,4,6,キタノニーソング,牡3,57.0,川須,2:28.7,クビ,13,255.2,36.9,10-10-8-8,栗東坂口,454(-6),0,2400,芝,晴,良
12.0,4,7,エールヴィリース,牡3,57.0,菱田,2:29.8,7,14,287.0,37.2,10-10-10-12,栗東橋口,486(+2),0,2400,芝,晴,良
13.0,6,11,エレガンスドパリ,牝3,54.0,☆高杉,2:30.1,1.3/4,11,160.8,36.7,13-13-14-15,栗東松下,378(+2),0,2400,芝,晴,良
14.0,5,9,キボウノチカラ,牝3,52.0,▲田山,2:30.5,2.1/2,15,307.1,37.8,7-7-11-12,栗東高橋一,490(-4),0,2400,芝,晴,良
15.0,8,15,ヴェシレンキ,牡3,53.0,★河原田,2:31.2,4,10,150.2,38.8,7-7-8-10,栗東清水久,440(+8),0,2400,芝,晴,良
1.0,8,9,フェスティバルヒル,牝2,55.0,坂井,1:37.2,,1,1.5,34.5,4-4,栗東四位,438(0),1,1600,芝,晴,良
2.0,6,6,アルバンヌ,牝2,55.0,ルメー,1:37.3,1/2,2,4.6,34.6,4-4,美浦田中博,470(0),1,1600,芝,晴,良
3.0,8,10,バースデイフライト,牝2,55.0,和田竜,1:37.5,1,9,43.6,34.6,7-7,栗東新谷,452(0),1,1600,芝,晴,良
4.0,7,8,クールデイトナ,牡2,55.0,幸,1:37.6,3/4,8,37.9,35.1,2-2,栗東宮地,452(0),0,1600,芝,晴,良
5.0,3,3,オーロラボレアリス,牝2,55.0,川田,1:37.9,1.3/4,4,9.7,34.7,10-10,栗東吉岡,458(0),0,1600,芝,晴,良
6.0,7,7,エバーグレイト,牝2,54.0,☆高杉,1:38.0,1,7,30.9,35.1,8-7,栗東藤岡,438(0),0,1600,芝,晴,良
7.0,2,2,チェリヴェント,牡2,55.0,松山,1:38.4,2.1/2,3,7.9,35.9,2-2,栗東清水久,488(0),0,1600,芝,晴,良
8.0,4,4,エコロボルト,牡2,54.0,☆吉村,1:38.6,3/4,5,19.5,35.9,4-4,栗東森秀,500(0),0,1600,芝,晴,良
9.0,1,1,タガノアバンドーネ,牡2,55.0,角田和,1:38.6,ハナ,6,25.7,36.2,1-1,栗東角田,478(0),0,1600,芝,晴,良
10.0,5,5,クボウサマ,牡2,52.0,▲田山,1:39.5,5,10,178.3,36.5,9-7,栗東庄野,480(0),0,1600,芝,晴,良
1.0,7,14,シュテフィ,牝2,55.0,松山,1:14.4,,5,10.9,38.3,4-4,栗東牧田,448(0),1,1200,ダート,晴,良
2.0,3,5,テーオーグレーザー,牡2,54.0,☆高杉,1:14.5,3/4,2,4.6,38.5,2-1,栗東藤岡,486(0),1,1200,ダート,晴,良
3.0,4,7,キンダープンシュ,牝2,55.0,坂井,1:14.8,1.1/2,1,2.6,38.5,5-5,栗東大久保,472(0),1,1200,ダート,晴,良
4.0,1,1,バトゥカーダ,牡2,55.0,川須,1:15.0,1.1/4,6,11.0,38.4,8-9,栗東安達,480(0),0,1200,ダート,晴,良
5.0,6,11,ルファーダ,牡2,55.0,幸,1:15.2,1.1/4,7,17.8,38.3,10-8,栗東大根田,494(0),0,1200,ダート,晴,良
6.0,6,12,ピエナオルカ,牡2,51.0,★河原田,1:15.2,アタマ,14,102.8,38.1,13-11,栗東谷,476(0),0,1200,ダート,晴,良
7.0,3,6,ダイコクヤタエモン,牡2,55.0,Ｍデム,1:15.8,3.1/2,8,22.7,38.9,10-11,美浦牧,490(0),0,1200,ダート,晴,良
8.0,2,4,マクアケ,牡2,54.0,☆吉村,1:15.9,3/4,10,40.3,38.1,16-16,栗東杉山佳,460(0),0,1200,ダート,晴,良
9.0,2,3,フリッシュ,牡2,55.0,松若,1:16.0,クビ,11,44.4,38.3,15-14,栗東平田,486(0),0,1200,ダート,晴,良
10.0,8,15,スマイルガーデン,牝2,55.0,小沢,1:16.1,1/2,4,10.8,38.9,13-11,栗東西村,468(0),0,1200,ダート,晴,良
11.0,7,13,クリノアトレ,牡2,55.0,菱田,1:16.8,4,12,55.4,40.4,5-5,栗東高橋忠,452(0),0,1200,ダート,晴,良
12.0,1,2,グリッタードール,牝2,55.0,田口,1:16.8,クビ,15,103.8,40.5,5-5,栗東大橋,444(0),0,1200,ダート,晴,良
13.0,8,16,メッチャエエヤン,牡2,55.0,和田竜,1:16.9,クビ,3,7.4,40.8,1-2,栗東宮,496(0),0,1200,ダート,晴,良
14.0,4,8,ミトノリン,牝2,55.0,国分優,1:16.9,アタマ,13,56.9,40.3,9-9,栗東前川,464(0),0,1200,ダート,晴,良
15.0,5,9,ルパピヨンブラン,牝2,55.0,川又,1:17.0,1,16,118.7,41.0,2-2,栗東杉山佳,418(0),0,1200,ダート,晴,良
16.0,5,10,サンブル,牡2,52.0,▲田山,1:18.4,8,9,23.7,41.2,10-14,栗東浜田,482(0),0,1200,ダート,晴,良
1.0,8,8,オデット,牝3,52.0,☆吉村,2:01.1,,3,5.9,35.7,1-1-1-1,栗東緒方,444(+2),1,2000,芝,晴,良
2.0,2,2,サイレントグルーヴ,牝4,56.0,角田和,2:01.2,3/4,4,7.6,35.5,4-4-3-3,栗東角田,492(+2),1,2000,芝,晴,良
3.0,3,3,エコテーラー,牝4,56.0,坂井,2:01.4,1.1/4,2,2.9,35.9,2-2-2-2,栗東石橋,508(-6),1,2000,芝,晴,良
4.0,6,6,マトラコーニッシュ,牝3,53.0,松山,2:01.5,1/2,1,1.8,35.6,6-6-6-6,栗東池添,436(+12),0,2000,芝,晴,良
5.0,1,1,ティータイム,牝5,56.0,酒井,2:01.7,1.1/4,5,20.7,35.8,6-6-6-6,栗東長谷川,450(-2),0,2000,芝,晴,良
6.0,8,9,リヴァイデント,牝4,56.0,川須,2:02.3,3.1/2,6,71.0,36.7,3-3-3-3,栗東秋山,410(+2),0,2000,芝,晴,良
7.0,5,5,パリモード,牝3,50.0,▲田山,2:02.9,3.1/2,8,189.3,36.6,8-8-8-8,美浦的場,420(-2),0,2000,芝,晴,良
8.0,7,7,ウフフトルンナ,牝4,56.0,国分優,2:03.7,5,7,134.3,38.0,5-5-5-5,栗東大根田,522(-9),0,2000,芝,晴,良
9.0,4,4,オウケンヴィーナス,牝4,52.0,★河原田,2:04.1,2.1/2,9,200.7,37.6,9-8-8-9,美浦松永康,396(-6),0,2000,芝,晴,良
1.0,8,15,ホウショウマリス,牝3,53.0,小沢,1:24.1,,6,13.3,37.4,7-5,栗東井上,454(0),1,1400,ダート,晴,良
2.0,3,6,ゴールデンカイト,牡3,55.0,川田,1:24.2,1/2,1,1.9,38.1,2-2,栗東中内田,468(+2),1,1400,ダート,晴,良
3.0,2,3,ハクサンアイリス,牡3,54.0,☆高杉,1:24.7,3,3,7.0,37.8,8-7,栗東高橋一,480(-2),1,1400,ダート,晴,良
4.0,1,1,ポンピエ,牡4,58.0,幸,1:25.0,2,8,20.2,37.9,11-11,栗東西園正,450(0),0,1400,ダート,晴,良
5.0,5,10,ヴリトラハン,牡3,55.0,ルメー,1:25.1,1/2,2,6.5,38.0,11-11,栗東千田,480(+2),0,1400,ダート,晴,良
6.0,1,2,エイプリルインパリ,牝3,53.0,小崎,1:25.1,ハナ,7,16.7,39.2,1-1,栗東高橋忠,456(-8),0,1400,ダート,晴,良
7.0,7,14,サンマルノヴェル,牡3,55.0,田口,1:25.2,1/2,9,24.3,38.8,4-4,栗東大橋,496(+2),0,1400,ダート,晴,良
8.0,3,5,シュニー,牝5,56.0,松若,1:25.3,1/2,10,53.4,38.3,10-7,栗東小崎,456(+4),0,1400,ダート,晴,良
9.0,6,11,サンライズジュピタ,牡3,55.0,菱田,1:25.8,3,12,167.3,38.5,14-14,栗東石坂,504(+10),0,1400,ダート,晴,良
10.0,5,9,ジェミート,牡3,55.0,岩田康,1:26.2,2,4,11.3,38.8,16-14,栗東四位,484(-2),0,1400,ダート,晴,良
11.0,8,16,アスタールテニウム,牡4,54.0,★河原田,1:26.9,4,14,337.8,39.9,8-7,栗東中竹,522(+28),0,1400,ダート,晴,良
12.0,7,13,ワンダーリズム,牡3,54.0,☆西塚,1:27.0,1/2,15,344.3,39.7,14-14,栗東高柳大,526(+8),0,1400,ダート,晴,良
13.0,4,8,バンドエース,セ4,57.0,☆吉村,1:27.5,3.1/2,11,90.6,41.3,2-3,栗東石坂,532(-3),0,1400,ダート,晴,良
14.0,4,7,メティエダール,牝4,56.0,Ｍデム,1:27.9,2.1/2,5,12.2,40.8,11-11,栗東松永幹,492(+6),0,1400,ダート,晴,良
15.0,2,4,スネーフリンガ,牝3,53.0,和田竜,1:28.1,3/4,13,194.1,41.6,4-7,栗東森田,464(+8),0,1400,ダート,晴,良
16.0,6,12,メイショウマクジキ,牡3,52.0,▲田山,1:29.2,7,16,398.9,42.7,4-5,栗東角田,474(+2),0,1400,ダート,晴,良
1.0,8,8,イケイケドンドン,牡5,58.0,小沢,2:00.6,,5,11.8,35.7,1-1-2-2,美浦松山,470(-2),1,2000,芝,晴,良
2.0,4,4,ヴィスマール,牡4,58.0,吉村,2:01.1,3,1,2.3,35.6,5-5-6-5,栗東奥村豊,448(-6),1,2000,芝,晴,良
3.0,1,1,ヤマニンループ,牡6,58.0,横山典,2:01.1,1/2,2,2.9,34.9,8-8-8-8,栗東松永幹,446(-6),1,2000,芝,晴,良
4.0,6,6,アイキャンドウイッ,牡6,58.0,田口,2:01.3,1,3,6.6,36.1,3-3-4-3,栗東池江,460(-2),0,2000,芝,晴,良
5.0,3,3,パンデアスカル,牡5,58.0,幸,2:01.4,3/4,4,6.8,35.7,6-5-7-7,栗東小椋,498(+8),0,2000,芝,晴,良
6.0,7,7,ジオパーククラウン,牡5,58.0,酒井,2:01.7,2,8,55.8,37.0,7-7-1-1,栗東長谷川,456(+4),0,2000,芝,晴,良
7.0,5,5,ベント,セ4,58.0,小崎,2:02.3,3.1/2,7,34.6,36.9,2-2-4-5,栗東小崎,428(+2),0,2000,芝,晴,良
8.0,8,9,ホウオウサンデー,牡7,58.0,Ｍデム,2:02.4,3/4,6,24.0,37.2,3-4-3-3,栗東井上,456(-8),0,2000,芝,晴,良
9.0,2,2,サイモンルモンド,セ8,58.0,松若,2:04.7,大,9,166.9,37.5,9-9-9-9,美浦根本,452(-8),0,2000,芝,晴,良
1.0,4,8,ルシュヴァルドール,牡4,58.0,松山,1:52.5,,2,4.3,37.3,7-7-6-3,栗東矢作,536(-2),1,1800,ダート,晴,良
2.0,5,9,ジャスパーグレイト,牡6,58.0,横山典,1:52.7,1.1/2,12,110.5,37.1,10-10-9-8,栗東森秀,486(0),1,1800,ダート,晴,良
3.0,4,7,メイショウソウタ,牡4,58.0,菱田,1:52.8,クビ,5,12.6,37.3,8-8-9-6,栗東岡田,528(-2),1,1800,ダート,晴,良
4.0,7,13,パシアンジャン,牡4,58.0,幸,1:53.0,1,3,8.5,37.8,5-5-4-1,栗東鈴木孝,450(-4),0,1800,ダート,晴,良
5.0,2,3,ヒロノラメール,牡4,58.0,ルメー,1:53.1,1/2,4,12.1,37.8,4-4-4-6,栗東宮地,482(-4),0,1800,ダート,晴,良
6.0,6,12,リトルハピ,牡4,58.0,坂井,1:53.1,ハナ,1,1.6,38.0,2-2-2-2,栗東大久保,460(0),0,1800,ダート,晴,良
7.0,3,5,リチャ,牡5,58.0,川須,1:53.5,2.1/2,13,129.4,37.9,8-8-6-8,美浦田中博,496(+6),0,1800,ダート,晴,良
8.0,7,14,スリリングチェイス,牡5,58.0,小沢,1:53.8,2,6,28.2,38.7,3-3-2-3,栗東渡辺,510(+4),0,1800,ダート,晴,良
9.0,5,10,タイゲン,牡6,58.0,和田竜,1:54.2,2.1/2,11,104.4,38.4,13-13-9-10,栗東平田,476(+2),0,1800,ダート,晴,良
10.0,8,16,アーマルコライト,牡4,58.0,吉村,1:54.4,1.1/4,8,64.7,38.5,11-11-12-10,栗東寺島,516(0),0,1800,ダート,晴,良
11.0,6,11,リッケンバッカー,牡7,58.0,酒井,1:54.4,クビ,10,96.6,38.4,15-15-14-14,栗東西村,494(+10),0,1800,ダート,晴,良
12.0,1,2,メイショウコガシラ,牡5,58.0,角田和,1:54.5,クビ,9,93.8,38.6,11-11-12-10,栗東本田,496(-8),0,1800,ダート,晴,良
13.0,2,4,キュールエフウジン,牡6,58.0,松若,1:55.0,3,7,45.7,38.4,16-16-16-16,栗東中尾,500(+6),0,1800,ダート,晴,良
14.0,8,15,プラーヴィ,セ5,58.0,高倉,1:55.5,3,16,229.3,39.3,13-14-15-14,美浦黒岩,464(-10),0,1800,ダート,晴,良
15.0,1,1,カネトシブルーム,牡6,58.0,田口,1:56.5,6,14,167.0,41.5,1-1-1-3,栗東大橋,514(-12),0,1800,ダート,晴,良
16.0,3,6,ヴィンテージボンド,牡6,58.0,小崎,1:56.5,ハナ,15,222.0,41.0,6-6-6-13,栗東西園正,502(+2),0,1800,ダート,晴,良
1.0,3,5,アウトドライブ,牡4,58.0,幸,1:53.1,,7,18.3,38.1,8-7-6-1,栗東鈴木孝,560(-2),1,1800,ダート,晴,良
2.0,7,13,ルヴァンユニベール,牡3,55.0,高倉,1:53.2,クビ,2,5.2,38.2,4-5-6-4,栗東北出,550(+2),1,1800,ダート,晴,良
3.0,8,14,アンバードール,牡4,58.0,川田,1:53.3,3/4,4,7.6,38.0,7-7-8-8,栗東吉岡,504(-2),1,1800,ダート,晴,良
4.0,4,6,ジョウショーパワー,牡5,58.0,和田竜,1:53.5,1,10,80.1,38.0,12-12-11-10,栗東中尾,466(-2),0,1800,ダート,晴,良
5.0,5,8,ジーニアスバローズ,牡5,57.0,☆吉村,1:53.7,1.1/4,6,14.0,38.5,8-9-8-6,栗東辻野,462(-8),0,1800,ダート,晴,良
6.0,8,15,ドンインザムード,牡3,55.0,松山,1:53.7,アタマ,1,2.1,39.0,2-2-2-2,栗東今野,518,0,1800,ダート,晴,良
7.0,3,4,リジン,牡6,58.0,菱田,1:53.7,クビ,9,47.4,38.2,10-10-10-10,栗東加藤公,488(0),0,1800,ダート,晴,良
8.0,7,12,オーシンハーフ,セ4,58.0,坂井,1:53.7,ハナ,5,9.5,38.9,3-3-3-2,栗東高橋一,448(0),0,1800,ダート,晴,良
9.0,2,3,ルーラーリッチ,セ5,58.0,小沢,1:53.9,3/4,13,167.3,38.9,6-6-4-6,美浦小島,488(0),0,1800,ダート,晴,良
10.0,4,7,バルダンツァ,牡4,56.0,◇永島,1:54.2,1.3/4,8,27.3,38.1,15-15-15-14,美浦天間,452(-16),0,1800,ダート,晴,良
11.0,6,10,トゥルブレンシア,セ8,58.0,松若,1:54.4,1,11,101.0,38.8,11-11-12-12,栗東東田,460(-4),0,1800,ダート,晴,良
12.0,6,11,メイショウマントル,牡7,58.0,川須,1:54.4,クビ,12,139.6,38.6,13-14-13-13,栗東安達,516(0),0,1800,ダート,晴,良
13.0,5,9,ゼットレジーナ,牝4,55.0,☆西塚,1:55.2,5,15,220.3,40.2,4-4-4-8,栗東吉田,434(+4),0,1800,ダート,晴,良
14.0,1,1,インジケーター,牡4,58.0,酒井,1:56.6,8,14,186.4,42.0,1-1-1-4,栗東高橋康,506(-2),0,1800,ダート,晴,良
15.0,2,2,シホノペルフェット,牡3,55.0,ルメー,1:57.0,2.1/2,3,7.4,40.8,13-13-14-15,栗東寺島,506(+4),0,1800,ダート,晴,良
1.0,1,1,ベビーズブレス,牝3,55.0,武豊,1:09.5,,1,2.6,35.5,1-1,栗東千田,422(+2),1,1200,芝,曇,重
2.0,3,5,ヒットザグラウンド,牝3,55.0,古川吉,1:09.8,2,5,12.1,35.1,6-6,栗東四位,448(+18),1,1200,芝,曇,重
3.0,4,7,エムティキング,牡3,57.0,松岡,1:09.8,ハナ,11,73.8,35.1,6-6,美浦小野,434(+2),1,1200,芝,曇,重
4.0,2,4,ハナヒラク,牝3,55.0,原田和,1:10.0,3/4,13,151.7,35.3,6-6,美浦萱野,450(+2),0,1200,芝,曇,重
5.0,3,6,ピースフルゴールド,牝3,55.0,横山武,1:10.0,クビ,2,4.1,35.8,2-2,美浦斎藤誠,474(+2),0,1200,芝,曇,重
6.0,8,15,シャルメイビス,牝3,55.0,吉田隼,1:10.1,3/4,10,59.1,34.9,12-10,栗東森秀,430(+6),0,1200,芝,曇,重
7.0,7,13,ジョーブラック,牡3,57.0,佐々木,1:10.2,1/2,4,7.5,35.2,9-9,栗東清水久,496(0),0,1200,芝,曇,重
8.0,7,14,クリアクォーツ,牡3,54.0,▲上里,1:10.3,クビ,6,17.7,35.1,12-10,美浦的場,464(0),0,1200,芝,曇,重
9.0,1,2,ミストラルフェザー,牝3,55.0,斎藤,1:10.4,1/2,7,20.1,36.0,3-3,栗東茶木,472(0),0,1200,芝,曇,重
10.0,5,9,ルナティックアイ,牡3,54.0,▲舟山,1:10.5,3/4,9,53.4,36.0,5-5,美浦村田,434(+10),0,1200,芝,曇,重
11.0,5,10,チリーゴールド,牝3,53.0,△長浜,1:10.6,1/2,8,49.1,35.1,14-14,美浦深山,430(0),0,1200,芝,曇,重
12.0,4,8,ポッドデューク,牡3,57.0,横山和,1:10.7,1,3,4.6,36.3,3-3,美浦栗田,484(-2),0,1200,芝,曇,重
13.0,2,3,アドマイヤフェニー,牝3,55.0,丹内,1:10.8,クビ,12,117.9,35.7,10-10,美浦宮田,430(-4),0,1200,芝,曇,重
14.0,8,16,グレースサンライズ,牝3,55.0,荻野琢,1:10.8,クビ,15,261.9,35.2,14-15,栗東小林,478(+8),0,1200,芝,曇,重
15.0,6,12,スティルシャイニン,牡3,57.0,菊沢,1:10.8,アタマ,14,163.4,35.7,10-10,美浦天間,460(-6),0,1200,芝,曇,重
,6,11,コウユーウィズユー,牝3,51.0,★小林美,,,,,,,美浦竹内,446(+4),0,1200,芝,曇,重
1.0,3,3,シェリルファミーユ,牝3,55.0,武豊,1:44.9,,3,4.9,36.9,9-9-9-7,栗東橋口,436(0),1,1700,ダート,曇,重
2.0,8,14,ナリタヒカリ,牝3,55.0,国分恭,1:44.9,ハナ,5,5.9,37.2,8-7-6-3,栗東荒川,426(-6),1,1700,ダート,曇,重
3.0,1,1,ハイゼンスレイ,牝3,55.0,丹内,1:45.0,1/2,4,5.3,36.8,12-11-11-10,栗東畑端,478(0),1,1700,ダート,曇,重
4.0,6,10,バッドガール,牝3,55.0,北村友,1:45.6,3.1/2,2,4.7,38.3,9-10-3-3,栗東安田,426(-10),0,1700,ダート,曇,重
5.0,3,4,ハッピーウィズユー,牝3,55.0,横山武,1:45.6,アタマ,1,3.5,38.1,5-5-4-6,美浦小笠,498(+2),0,1700,ダート,曇,重
6.0,8,13,プリマドンナアスク,牝3,52.0,▲古川奈,1:45.7,クビ,12,105.6,38.5,1-1-1-1,栗東前川,466(0),0,1700,ダート,曇,重
7.0,4,5,レディゴディヴァ,牝3,53.0,△長浜,1:45.7,クビ,8,50.2,38.3,2-2-4-3,栗東小崎,428(-2),0,1700,ダート,曇,重
